,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
7638,210381, C. Lykogiannis,LB LM CB,68,69,397,1 ★,65,68,67,66,65,66,€1.3M,€11K,1849
7639,213454, N. Nikolić,ST,68,68,330,1 ★,52,68,51,59,28,72,€1.3M,€9K,1588
7640,216270, G. Honeyman,CM CAM,67,70,402,1 ★,72,62,66,71,63,68,€1.3M,€3K,1871
7641,220878, M. Cacutalua,CB,67,72,347,1 ★,72,41,47,48,68,71,€1.3M,€3K,1579
7642,255950, M. Ćuže,CAM LW RW,64,74,378,1 ★,76,67,58,69,41,67,€1.3M,€500,1759
7643,184527, M. Mustacchio,RM ST RW,70,70,390,1 ★,90,63,61,72,41,63,€1.3M,€8K,1816
7644,220881, V. Sulejmani,ST LM RM,66,71,367,1 ★,71,67,56,66,39,68,€1.3M,€7K,1713
7645,228305, Matheus Sávio,CM RM LM,66,72,397,1 ★,68,70,67,72,59,61,€1.3M,€3K,1884
7646,222930, T. Serbest,CB CDM CM,67,71,381,1 ★,60,54,65,65,66,71,€1.3M,€5K,1789
7647,258258, T. Machairas,LW LM CM,64,75,340,1 ★,80,61,59,66,23,51,€1.3M,€500,1555
7648,258770, Benítez,RB LB,64,77,329,1 ★,71,34,50,63,60,51,€1.3M,€2K,1561
7649,246739, O. Thioune,CDM CM,68,70,376,1 ★,57,53,68,66,65,67,€1.3M,€3K,1807
7650,230356, Ataúlfo Anjos,RB,69,69,395,1 ★,72,54,59,67,69,74,€1.3M,€10K,1871
7651,243156, Álvaro García,CB,64,77,368,1 ★,66,52,58,61,64,67,€1.3M,€7K,1686
7652,247508, M. Güçlü,ST RW,64,74,335,1 ★,73,64,54,65,23,56,€1.3M,€8K,1572
7653,247509, E. Cerrillo,CDM CM,64,79,349,1 ★,66,43,58,55,59,68,€1.3M,€1K,1626
7654,192725, M. Le Marchand,CB LB,70,70,366,2 ★,59,38,65,65,69,70,€1.3M,€41K,1717
7655,254423, J. Peña,CB RB,65,72,343,1 ★,65,39,52,58,65,64,€1.3M,€500,1550
7656,189655, Z. Ondrášek,ST,70,70,368,1 ★,66,71,55,61,32,83,€1.3M,€700,1720
7657,228568, P. Joosten,ST LM,66,71,378,1 ★,82,69,63,70,35,59,€1.3M,€3K,1787
7658,233176, M. Saito,CM,64,73,378,1 ★,80,55,60,71,57,55,€1.3M,€950,1776
7659,204761, G. Hall,CB,69,70,330,1 ★,61,39,48,44,68,70,€1.3M,€9K,1548
7660,242393, B. Hussein,CM RM,64,75,364,1 ★,63,56,63,67,54,61,€1.3M,€2K,1691
7661,250842, J. Graterol,GK,67,73,358,1 ★,69,68,63,68,22,68,€1.3M,€600,1018
7662,255450, M. Chahiri,CAM,66,71,370,1 ★,73,59,67,68,45,58,€1.3M,€7K,1705
7663,236507, T. Conechny,ST LM,64,73,336,1 ★,79,62,56,67,24,48,€1.3M,€2K,1607
7664,251355, M. Shaker,CB,65,72,308,1 ★,61,27,40,44,64,72,€1.3M,€500,1407
7665,256219, L. Horn,LM,64,73,344,1 ★,75,58,61,65,35,50,€1.3M,€1K,1619
7666,216284, F. Ballas,CB,68,70,318,1 ★,55,34,46,41,67,75,€1.3M,€4K,1396
7667,192476, Fontàs,CB,70,70,344,1 ★,31,48,66,60,71,68,€1.3M,€5K,1671
7668,220126, M. Diagne,CB,68,70,331,1 ★,69,29,46,47,67,73,€1.3M,€6K,1522
7669,190942, K. Hansen,CB,71,71,383,1 ★,65,47,66,60,72,73,€1.3M,€9K,1823
7670,258526, S. Elisor,ST,64,73,342,1 ★,71,63,53,60,32,63,€1.3M,€1K,1602
7671,200671, V. Ulloa,CDM CM,69,70,372,1 ★,47,58,63,66,66,72,€1.3M,€4K,1819
7672,220383, Aarón,GK,67,73,364,1 ★,65,69,63,66,36,65,€1.3M,€5K,1184
7673,223967, B. Babić,ST,64,73,347,1 ★,82,61,48,65,27,64,€1.3M,€4K,1616
7674,230623, S. Bakıs,ST,67,69,308,1 ★,37,68,49,61,29,64,€1.3M,€3K,1472
7675,203746, Jon Toral,CAM RM CM,67,70,368,1 ★,70,60,69,68,50,51,€1.3M,€6K,1736
7676,235746, N. Milesi,CM CDM,68,68,392,1 ★,64,60,64,67,60,77,€1.3M,€500,1822
7677,241890, N. Carnat,RW ST LM,64,72,364,1 ★,78,57,60,65,42,62,€1.3M,€4K,1654
7678,184290, T. Pekhart,ST,70,70,343,1 ★,52,69,51,57,41,73,€1.3M,€8K,1608
7679,203491, A. O'Brien,LM CAM ST,68,68,372,1 ★,73,64,64,68,33,70,€1.3M,€6K,1734
7680,208099, I. Runje,CB,70,70,310,1 ★,41,25,50,45,70,79,€1.3M,€6K,1439
7681,226787, S. Rosales,LM RM RW,67,70,345,1 ★,75,60,63,70,22,55,€1.3M,€6K,1638
7682,230372, Helito Caldeira,RB,68,68,381,1 ★,63,54,60,64,68,72,€1.3M,€7K,1816
7683,244708, K. Goden,RB RM,64,74,350,1 ★,83,38,50,59,59,61,€1.3M,€2K,1575
7684,245732, A. Kampetsis,ST,64,73,326,1 ★,70,63,48,60,24,61,€1.3M,€500,1505
7685,210917, M. Fossati,CM CDM,68,68,385,1 ★,67,62,66,70,53,67,€1.3M,€2K,1850
7686,163301, J. Orozco,GK,76,76,438,2 ★,76,71,81,76,59,75,€1.3M,€16K,1534
7687,229349, J. Thorniley,CB LB,65,72,333,1 ★,62,36,48,52,65,70,€1.3M,€2K,1537
7688,231910, Kim Gun Hee,ST RW,66,71,367,1 ★,73,65,54,65,37,73,€1.3M,€2K,1643
7689,239078, S. Schimmer,ST,67,69,338,1 ★,64,68,42,62,29,73,€1.3M,€9K,1590
7690,247014, A. Keita,CB,64,76,329,1 ★,72,27,50,48,62,70,€1.3M,€1K,1484
7691,258534, Diego Conde,GK,64,76,354,1 ★,59,57,62,68,42,66,€1.3M,€5K,1085
7692,193768, A. Matthews,RB RWB,69,69,393,1 ★,74,53,66,67,65,68,€1.3M,€5K,1864
7693,227561, S. Buș,ST,68,68,363,1 ★,68,68,54,62,43,68,€1.3M,€8K,1729
7694,230377, Sanaldo Caiado,CAM,70,70,378,1 ★,71,70,68,73,40,56,€1.3M,€19K,1815
7695,243945, Gonzalo Verdú,CB,71,71,366,1 ★,60,48,53,55,72,78,€1.3M,€12K,1706
7696,244201, L. Jephcott,ST,64,75,348,1 ★,76,63,52,64,28,65,€1.3M,€3K,1622
7697,250857, D. Hočko,CM CDM,67,69,368,1 ★,57,55,66,68,61,61,€1.3M,€4K,1778
7698,213482, N. Kacharava,ST,67,69,338,1 ★,60,62,46,65,29,76,€1.3M,€4K,1503
7699,232426, T. Koyamatsu,LM,67,69,348,1 ★,72,63,67,68,26,52,€1.3M,€2K,1678
7700,192490, Juan Villar,ST RM,70,70,406,1 ★,89,69,66,71,40,71,€1.3M,€6K,1915
7701,205291, H. Stengel,CM,66,71,383,1 ★,60,60,66,67,57,73,€1.3M,€2K,1844
7702,227819, Samuel Portugal,GK,68,72,378,1 ★,74,70,56,72,43,63,€1.3M,€3K,1134
7703,234731, Jair Amador,CB,70,70,336,1 ★,64,29,48,45,70,80,€1.3M,€6K,1536
7704,202220, C. Sapong,ST LM,70,70,389,1 ★,74,67,60,67,40,81,€1.3M,€6K,1817
7705,220140, F. Kent,CB,65,72,335,1 ★,64,30,48,56,65,72,€1.3M,€3K,1505
7706,236268, P. Velasco,RB LB,68,69,370,1 ★,75,54,55,58,64,64,€1.3M,€500,1693
7707,226797, V. Malcorra,LM CM,70,70,405,1 ★,71,65,71,72,62,64,€1.3M,€8K,1951
7708,201966, A. Søderlund,ST,70,70,374,1 ★,63,70,56,64,42,79,€1.3M,€4K,1767
7709,220912, F. Jagiełło,CM CDM CAM,64,72,362,1 ★,71,56,64,68,47,56,€1.3M,€1K,1711
7710,246256, S. Rhein,CDM CM,66,72,364,1 ★,66,42,63,65,62,66,€1.3M,€3K,1683
7711,238065, K. Lankford,LM RM,64,72,336,1 ★,77,53,59,68,21,58,€1.3M,€3K,1548
7712,164082, Adriano,RB LB RWB,74,74,423,2 ★,68,66,73,74,75,67,€1.3M,€8K,2041
7713,234994, Ratón,GK,68,72,386,1 ★,64,69,68,68,50,67,€1.3M,€3K,1134
7714,238578, Lee Jin Hyun,CAM CM,64,73,355,1 ★,74,54,65,66,47,49,€1.3M,€2K,1688
7715,204275, L. Polworth,CM RM,67,70,390,1 ★,71,60,68,68,59,64,€1.3M,€3K,1842
7716,229619, F. Carvalho,CB,68,70,355,1 ★,70,40,47,49,64,85,€1.3M,€2K,1568
7717,247027, Ruan,RB RWB,67,71,373,1 ★,93,31,57,68,59,65,€1.3M,€3K,1651
7718,205556, L. Krajnc,CB,68,70,349,1 ★,62,32,53,59,67,76,€1.3M,€9K,1626
7719,229620, V. Rodić,RW,68,68,381,1 ★,82,61,57,71,45,65,€1.3M,€3K,1754
7720,232692, G. Acosta,CM RM,70,70,409,1 ★,68,69,68,71,59,74,€1.3M,€8K,1949
7721,198133, L. Bacuna,RB CDM,69,69,417,1 ★,77,65,67,68,64,76,€1.3M,€13K,1988
7722,251381, P. Keny,ST RW,64,73,347,1 ★,70,62,54,63,29,69,€1.3M,€1K,1600
7723,231926, T. Clarke,LB LM,64,74,384,1 ★,84,52,59,67,57,65,€1.3M,€8K,1746
7724,242678, J. Salazar,RM,64,73,333,1 ★,74,46,57,70,35,51,€1.3M,€1K,1510
7725,223223, K. Vandendriessche,CM CDM,69,69,405,1 ★,54,68,67,62,71,83,€1.3M,€6K,1960
7726,232439, L. Vignali,RB RM,66,72,380,1 ★,70,57,63,64,63,63,€1.3M,€9K,1780
7727,225016, G. Di Noia,CM,67,69,401,1 ★,70,65,65,66,66,69,€1.3M,€2K,1881
7728,225529, Nathan,CB,65,72,356,1 ★,73,45,50,55,64,69,€1.3M,€4K,1667
7729,243449, L. Perrin,CB,67,71,318,1 ★,53,30,49,51,67,68,€1.3M,€8K,1484
7730,245497, Chema Núñez,CAM ST,64,73,347,1 ★,66,54,65,68,41,53,€1.3M,€2K,1654
7731,223738, X. Mous,GK,67,73,367,1 ★,69,66,65,65,39,63,€1.3M,€2K,1151
7732,227835, T. Tekie,CM CDM,66,72,357,1 ★,64,53,68,74,48,50,€1.3M,€4K,1724
7733,235771, T. Lowery,CM,64,72,367,1 ★,69,56,62,68,52,60,€1.3M,€2K,1723
7734,239099, R. Schallenberg,CM CDM,64,73,365,1 ★,65,49,59,63,61,68,€1.3M,€4K,1673
7735,225533, C. Bedia,ST,66,71,359,1 ★,75,64,50,66,33,71,€1.3M,€5K,1609
7736,239357, C. Gebauer,ST RM RWB,67,70,391,1 ★,90,63,59,66,48,65,€1.3M,€9K,1733
7737,258557, Juanma Bravo,CM CDM,64,73,375,1 ★,64,59,62,64,61,65,€1.3M,€2K,1753
7738,205054, K. Naismith,LB CB LM,69,69,411,1 ★,75,65,65,66,66,74,€1.3M,€3K,1914
7739,177151, I. Aissati,CAM LM RM,70,70,365,1 ★,67,61,69,73,39,56,€1.3M,€14K,1743
7740,255487, S. Bendebka,CM,68,68,395,1 ★,74,64,66,71,56,64,€1.3M,€12K,1859
7741,259583, D. Udogie,LB LM,64,79,370,1 ★,74,50,56,66,60,64,€1.3M,€500,1682
7742,212992, J. Böðvarsson,ST LW,68,68,372,1 ★,70,65,61,67,37,72,€1.2M,€7K,1737
7743,227584, D. Melnjak,LB,68,68,380,1 ★,69,52,63,67,64,65,€1.2M,€6K,1767
7744,258560, S. Tedić,ST,63,76,325,1 ★,63,63,47,58,25,69,€1.2M,€2K,1538
7745,242433, C. Akono,ST CF,63,75,336,1 ★,68,63,50,62,28,65,€1.2M,€5K,1565
7746,243713, I. Marega,CB CDM,64,73,319,1 ★,38,35,53,53,61,79,€1.2M,€1K,1485
7747,210434, F. Chafik,RB,72,72,386,1 ★,64,52,58,69,70,73,€1.2M,€10K,1780
7748,216834, M. Perez,CDM CM,69,69,390,1 ★,70,52,65,67,64,72,€1.2M,€4K,1838
7749,223746, G. Stewart,CF ST,68,68,364,1 ★,72,65,66,71,30,60,€1.2M,€21K,1702
7750,224770, S. Kashket,RW ST RM,66,70,350,1 ★,84,62,57,68,26,53,€1.2M,€5K,1632
7751,188674, M. Pektemek,CF ST,69,69,398,1 ★,72,69,65,71,53,68,€1.2M,€8K,1903
7752,221700, No Dong Geon,GK,69,71,383,1 ★,69,67,65,71,42,69,€1.2M,€2K,1156
7753,232452, K. Hachisuka,RB RM LB,69,69,376,1 ★,70,42,62,62,66,74,€1.2M,€3K,1708
7754,188421, J. Dom,RB CB,69,69,389,1 ★,75,56,62,61,63,72,€1.2M,€6K,1844
7755,201991, Erik Morán,CDM CM,69,69,355,1 ★,40,47,65,67,66,70,€1.2M,€5K,1719
7756,237831, S. Seedorf,LW RW,63,75,347,1 ★,92,54,54,66,26,55,€1.2M,€2K,1513
7757,186887, A. Jansen,LM ST CAM,69,69,387,1 ★,56,69,71,69,45,77,€1.2M,€4K,1872
7758,189447, A. Sobiech,ST,68,68,358,2 ★,69,67,56,64,31,71,€1.2M,€7K,1695
7759,146952, Iván Cuéllar,GK,77,77,430,1 ★,74,76,78,79,50,73,€1.2M,€7K,1285
7760,231688, T. Phete,CB CDM,67,70,339,1 ★,51,41,51,57,66,73,€1.2M,€3K,1567
7761,248584, A. Phliponeau,CDM CM,64,73,344,1 ★,51,44,63,59,60,67,€1.2M,€5K,1641
7762,215049, D. Pérez,LB LM,70,70,393,1 ★,78,56,58,69,66,66,€1.2M,€6K,1881
7763,172553, J. Lössl,GK,72,72,389,1 ★,73,73,68,74,32,69,€1.2M,€35K,1110
7764,238345, K. Tagawa,ST LM RM,64,71,363,1 ★,84,62,56,63,31,67,€1.2M,€2K,1624
7765,256266, V. Vakula,LW ST,63,75,339,1 ★,73,64,53,67,30,52,€1.2M,€500,1526
7766,257290, João Mario,RM ST,63,76,343,1 ★,62,61,57,66,38,59,€1.2M,€2K,1617
7767,192778, I. Mboyo,ST LM,71,71,393,1 ★,67,70,69,72,40,75,€1.2M,€11K,1864
7768,206604, C. Labrín,CB,69,69,312,1 ★,50,32,38,45,69,78,€1.2M,€3K,1479
7769,251916, P. Yade,LW RW,63,78,349,1 ★,79,62,55,66,28,59,€1.2M,€3K,1591
7770,212493, S. Kaikai,CAM LM,66,70,356,1 ★,80,64,64,71,28,49,€1.2M,€3K,1684
7771,220429, G. Campi,CB,69,69,362,1 ★,48,46,61,61,69,77,€1.2M,€13K,1650
7772,161805, V. Behrami,CDM CM,74,74,409,2 ★,56,64,71,71,73,74,€1.2M,€10K,1998
7773,250893, L. Duarte,CM CDM,64,71,378,1 ★,66,59,64,67,57,65,€1.2M,€2K,1772
7774,258573, Eduardo Mancha,CB,66,71,328,1 ★,61,32,46,56,67,66,€1.2M,€2K,1506
7775,209423, M. Michel,GK,69,71,386,1 ★,70,67,63,72,49,65,€1.2M,€3K,1112
7776,194319, D. Ward,ST,68,68,369,1 ★,68,69,62,67,35,68,€1.2M,€13K,1778
7777,227857, B. Badibanga,LM RM CAM,66,70,343,1 ★,75,60,60,71,24,53,€1.2M,€3K,1593
7778,239121, H. Al Ghaddioui,ST,68,68,341,1 ★,54,70,53,59,29,76,€1.2M,€11K,1574
7779,213010, Cifu,RB RWB RM,69,69,399,1 ★,81,54,58,67,64,75,€1.2M,€9K,1839
7780,234002, Caio Tafarell,CDM,69,69,374,1 ★,64,54,62,55,68,71,€1.2M,€7K,1806
7781,232467, H. Mita,RM CM CDM,68,68,392,1 ★,69,63,66,66,64,64,€1.2M,€5K,1879
7782,236307, D. Graovac,CB RB,67,70,342,1 ★,60,40,57,44,68,73,€1.2M,€4K,1610
7783,179731, D. Cabrera,CDM CM,69,69,393,1 ★,63,61,71,67,62,69,€1.2M,€6K,1890
7784,246803, D. Jones,LB LM,64,73,382,1 ★,83,57,57,63,59,63,€1.2M,€2K,1770
7785,215060, N. Aguirre,CM CDM,68,68,407,1 ★,64,70,71,69,65,68,€1.2M,€6K,1918
7786,230164, Luciano Cacheira,GK,69,69,377,1 ★,76,62,77,76,31,55,€1.2M,€4K,1101
7787,234004, Tomás Nuninho,CDM,68,68,362,1 ★,50,49,61,60,66,76,€1.2M,€8K,1657
7788,242708, M. Adams,CDM CM,66,71,363,1 ★,65,48,53,64,67,66,€1.2M,€2K,1684
7789,254228, O. Salomón,CB,64,74,319,1 ★,62,33,47,49,66,62,€1.2M,€3K,1493
7790,205589, C. Thompson,CDM CM,68,68,398,1 ★,76,54,60,68,64,76,€1.2M,€6K,1856
7791,183573, N. Theuerkauf,LB CDM CB,72,72,392,1 ★,60,56,65,63,73,75,€1.2M,€16K,1873
7792,219670, G. Piovi,CB LB,67,70,377,1 ★,67,50,60,59,64,77,€1.2M,€6K,1785
7793,253206, Reko,CDM CM CAM,66,71,349,1 ★,57,44,62,60,64,62,€1.2M,€3K,1620
7794,242967, C. Morton,ST,63,77,343,1 ★,72,61,48,62,34,66,€1.2M,€12K,1599
7795,245527, F. Sivetti,CDM CM RM,64,74,365,1 ★,67,50,61,63,60,64,€1.2M,€3K,1684
7796,232728, Y. Yoshida,LB,69,69,385,1 ★,75,48,64,66,64,68,€1.2M,€3K,1836
7797,162329, K. El Ahmadi,CDM CM,74,74,408,2 ★,60,61,68,72,70,77,€1.2M,€21K,1962
7798,246297, H. Abdelli,CAM ST,63,76,357,1 ★,66,53,59,66,48,65,€1.2M,€2K,1625
7799,189209, S. Bigalke,LM CAM ST,68,68,349,1 ★,82,59,63,71,31,43,€1.2M,€3K,1707
7800,237594, L. Šimić,CB,66,71,302,1 ★,48,33,43,43,67,68,€1.2M,€2K,1426
7801,244250, P. Owusu,ST,64,71,342,1 ★,73,62,44,54,36,73,€1.2M,€5K,1518
7802,252186, M. Sitti,CDM CM,64,75,364,1 ★,63,47,61,66,61,66,€1.2M,€2K,1714
7803,215067, D. Rosero,CB,67,70,344,1 ★,62,38,48,51,68,77,€1.2M,€1K,1632
7804,244251, A. Turgeman,ST,68,68,344,1 ★,72,67,44,68,26,67,€1.2M,€9K,1561
7805,225564, M. Frey,CM CDM,66,70,375,1 ★,63,48,62,66,66,70,€1.2M,€2K,1777
7806,229404, A. Tarek,CB LB,69,69,355,1 ★,62,39,46,62,69,77,€1.2M,€4K,1629
7807,212509, C. Ascues,CM CDM,68,68,390,1 ★,60,60,58,68,67,77,€1.2M,€600,1765
7808,205598, André Sousa,CM,68,68,399,1 ★,61,68,70,69,59,72,€1.2M,€7K,1917
7809,224542, N. Leyes,CDM,69,69,378,1 ★,61,49,60,60,69,79,€1.2M,€6K,1769
7810,228638, B. Stevenson,CDM CM,64,72,381,1 ★,70,60,65,64,58,64,€1.2M,€3K,1779
7811,234014, Jorgino Baumer,CAM,67,67,343,1 ★,63,60,64,72,31,53,€1.2M,€4K,1701
7812,239646, J. Osabutey,ST RW,64,71,343,1 ★,85,62,47,67,24,58,€1.2M,€5K,1542
7813,200735, Isaac Cuenca,LM RM,68,68,358,1 ★,69,64,65,75,33,52,€1.2M,€3K,1686
7814,216351, D. Antolić,CDM,69,69,386,1 ★,53,65,69,65,66,68,€1.2M,€6K,1879
7815,220191, Marcelo Djaló,CB,67,70,332,1 ★,55,37,47,50,66,77,€1.2M,€3K,1498
7816,232479, T. Nishimura,ST CF LW,66,70,366,1 ★,76,66,58,64,33,69,€1.2M,€2K,1691
7817,232991, S. Inagaki,CDM CM,69,69,401,1 ★,70,62,67,68,64,70,€1.2M,€3K,1850
7818,246047, A. Perea,CDM CM,63,80,351,1 ★,69,44,53,59,61,65,€1.2M,€900,1615
7819,215328, G. Gil Romero,CDM CM,67,70,378,1 ★,68,53,59,62,65,71,€1.2M,€4K,1756
7820,222240, Ji Xiang,RB RM,69,69,399,1 ★,69,58,71,65,65,71,€1.2M,€9K,1913
7821,247072, K. Eissa,GK,71,71,391,1 ★,70,65,59,77,48,72,€1.2M,€650,1101
7822,238882, Dani Ojeda,LM RM,67,68,363,1 ★,70,64,60,69,39,61,€1.2M,€5K,1680
7823,187939, A. Chahechouhe,CAM LM,71,71,372,1 ★,71,71,68,73,32,57,€1.2M,€10K,1766
7824,204324, M. Kennedy,LM RM,67,68,386,1 ★,83,59,60,70,50,64,€1.2M,€3K,1786
7825,220964, M. Konradsen,CM RB,64,71,381,1 ★,70,59,62,68,59,63,€1.2M,€1K,1801
7826,226084, R. Hardie,ST,64,71,343,1 ★,86,62,46,63,24,62,€1.2M,€3K,1534
7827,234022, Adrián Maideira,CAM,67,67,362,1 ★,76,69,61,69,33,54,€1.2M,€4K,1756
7828,250918, S. Bakari,RB LB,67,70,395,1 ★,82,56,60,70,59,68,€1.2M,€2K,1810
7829,202535, T. Röcher,ST LM LW,68,68,368,1 ★,78,65,63,71,23,68,€1.2M,€5K,1696
7830,230439, Roldão Riso,CDM CB,69,69,385,1 ★,65,50,69,63,70,68,€1.2M,€13K,1864
7831,234279, C. Rizzuto,LM RM RB,68,68,396,1 ★,80,46,64,72,62,72,€1.2M,€5K,1853
7832,253223, J. Quiñónez,CDM CM,64,72,389,1 ★,79,56,59,63,59,73,€1.2M,€500,1733
7833,183336, P. Helland,RW,68,68,389,1 ★,71,68,68,69,46,67,€1.2M,€4K,1847
7834,207657, F. Barrientos,CM,68,68,396,1 ★,69,60,67,73,58,69,€1.2M,€500,1844
7835,219177, J. Grant,LM LW CM,67,68,382,1 ★,68,63,68,69,48,66,€1.2M,€5K,1809
7836,234025, Davide Eustáquio,CAM,68,68,353,1 ★,68,62,62,70,33,58,€1.2M,€11K,1752
7837,230186, Enaldo Praz,LB LWB,75,75,397,1 ★,70,49,68,65,74,71,€1.2M,€18K,1850
7838,236330, V. Cojocaru,GK,67,72,366,1 ★,66,67,66,69,33,65,€1.2M,€2K,1060
7839,189482, Ríos Reina,LB LM,69,69,397,1 ★,75,54,65,67,62,74,€1.2M,€5K,1877
7840,255018, Bubacar Djaló,CDM CM,64,73,333,1 ★,59,34,50,54,63,73,€1.2M,€500,1533
7841,224300, H. Matynia,LB,66,71,362,1 ★,80,45,52,59,61,65,€1.2M,€2K,1705
7842,231212, E. Rolón,CDM CM,66,72,371,1 ★,65,53,62,63,64,64,€1.2M,€5K,1784
7843,247084, O. Fernandez,LM RM CAM,63,75,354,1 ★,75,52,59,65,44,59,€1.2M,€1K,1638
7844,255532, I. Nuhu,LW,63,79,319,1 ★,79,48,55,73,31,33,€1.2M,€1K,1520
7845,203309, B. Halloran,RW,68,68,375,1 ★,85,61,60,70,34,65,€1.2M,€3K,1707
7846,193581, P. Škuletić,ST,68,68,340,1 ★,64,71,48,54,32,71,€1.2M,€13K,1551
7847,259117, A. Sotona,LW,63,81,339,1 ★,87,59,51,66,28,48,€1.2M,€1K,1551
7848,176942, M. Lustig,RB,72,72,385,2 ★,53,54,68,63,74,73,€1.2M,€6K,1806
7849,236591, E. Sylisufaj,ST,63,75,337,1 ★,70,65,48,62,24,68,€1.2M,€700,1552
7850,225584, Q. Cornette,RM,67,68,381,1 ★,80,64,63,71,45,58,€1.2M,€3K,1805
7851,244528, H. Ouro-Sama,CB,64,73,316,1 ★,64,30,46,48,65,63,€1.2M,€6K,1460
7852,184624, J. Rhodes,ST,68,68,346,1 ★,60,69,53,62,39,63,€1.2M,€9K,1670
7853,223537, E. Berggreen,ST,67,68,328,1 ★,42,68,52,62,30,74,€1.2M,€4K,1594
7854,190769, E. Lamanna,GK,71,71,378,1 ★,68,70,66,73,31,70,€1.2M,€3K,1122
7855,245554, J. Mvondo,CDM,64,72,343,1 ★,61,41,61,62,59,59,€1.2M,€2K,1623
7856,189491, O. Şahan,LM RM,71,71,407,1 ★,73,69,68,73,59,65,€1.2M,€10K,1913
7857,243252, T. Hamer,RB CB,64,75,348,1 ★,67,41,51,56,61,72,€1.2M,€2K,1610
7858,258356, Pedrão,CB,66,72,316,1 ★,55,30,43,48,66,74,€1.2M,€3K,1449
7859,207669, E. Finlay,RM,68,68,377,1 ★,81,63,63,66,42,62,€1.2M,€4K,1745
7860,210742, M. Hallberg,CDM,66,71,386,1 ★,66,60,65,65,61,69,€1.2M,€2K,1834
7861,214582, C. Bonilla,GK,68,71,392,1 ★,70,67,65,71,55,64,€1.2M,€2K,1191
7862,251446, E. Mihaj,CB,64,72,319,1 ★,55,41,48,42,65,68,€1.2M,€500,1474
7863,195126, J. Marquis,ST CAM,68,68,378,1 ★,70,67,53,61,40,87,€1.2M,€7K,1783
7864,225847, S. Mallan,CM CDM RM,66,70,391,1 ★,67,66,68,67,57,66,€1.2M,€2K,1848
7865,188727, B. Poulain,CB,71,71,309,1 ★,33,26,57,46,74,73,€1.2M,€8K,1476
7866,201016, O. Sorg,RB CB,69,69,384,2 ★,65,54,63,68,68,66,€1.2M,€6K,1839
7867,237368, B. Passi,CB,64,72,321,1 ★,36,39,58,54,63,71,€1.2M,€1K,1517
7868,241208, T. Yasui,CDM CM,64,72,337,1 ★,58,40,56,61,59,63,€1.2M,€2K,1553
7869,197689, A. Seculin,GK,70,71,370,1 ★,73,66,56,80,31,64,€1.2M,€2K,1041
7870,202041, A. Yasin,RW,68,68,385,1 ★,79,65,60,71,40,70,€1.2M,€3K,1742
7871,194873, E. Bashkirov,CDM CM,69,69,393,1 ★,72,60,67,64,64,66,€1.2M,€5K,1855
7872,239930, D. Rasak,CDM CM,66,71,380,1 ★,70,50,58,63,63,76,€1.2M,€2K,1743
7873,202043, K. Holmberg,ST CAM,67,68,377,1 ★,72,64,56,65,45,75,€1.2M,€3K,1765
7874,219451, N. Paz,CB LB,68,70,337,1 ★,47,41,51,54,70,74,€1.2M,€12K,1532
7875,257083, J. Kadile,LW RW ST,63,80,335,1 ★,79,63,52,67,22,52,€1.2M,€2K,1549
7876,197439, F. Wiedwald,GK,71,71,385,2 ★,73,64,68,73,40,67,€1.2M,€4K,1192
7877,246847, M. Sykes,CM RW,64,71,383,1 ★,73,59,62,66,60,63,€1.2M,€2K,1771
7878,210240, R. Ofosu,LW ST RW,68,68,388,1 ★,86,67,62,69,38,66,€1.2M,€6K,1776
7879,241984, C. Burke,ST,68,68,340,1 ★,75,67,40,62,25,71,€1.2M,€4K,1529
7880,243520, A. McCann,CM,63,77,362,1 ★,68,50,56,63,61,64,€1.2M,€1K,1640
7881,246336, M. Miljevic,LW LM CAM,63,80,355,1 ★,66,55,60,67,51,56,€1.2M,€2K,1635
7882,251456, S. Voet,CB,64,75,321,1 ★,58,39,41,50,66,67,€1.2M,€4K,1425
7883,192321, C. Buchtmann,CM CDM CAM,68,68,392,1 ★,66,64,70,70,59,63,€1.2M,€8K,1896
7884,199490, Joselu,ST CAM,68,68,392,1 ★,80,68,60,65,42,77,€1.2M,€5K,1874
7885,226626, Ricardo Valente,LM RM,68,68,362,1 ★,71,68,62,69,26,66,€1.2M,€5K,1702
7886,252994, V. Karpov,CB,64,79,331,1 ★,64,31,54,55,65,62,€1.2M,€500,1502
7887,230467, Melvin Regalito,CAM LM CM,68,68,354,1 ★,63,60,66,69,30,66,€1.2M,€7K,1693
7888,240196, F. Escobar,CB CDM,66,72,347,1 ★,77,41,40,45,66,78,€1.2M,€3K,1620
7889,246852, I. Sekigawa,CB,64,74,307,1 ★,55,31,45,44,67,65,€1.2M,€1K,1406
7890,258116, F. Andueza,CB,64,74,326,1 ★,59,32,47,54,62,72,€1.2M,€2K,1504
7891,213061, M. Kanazaki,ST,69,69,387,1 ★,78,68,64,69,35,73,€1.2M,€3K,1832
7892,213573, M. Gersbeck,GK,68,71,371,1 ★,67,69,58,70,42,65,€1.2M,€4K,1147
7893,229701, P. Ochs,LB CM ST,64,72,383,1 ★,70,63,64,70,56,60,€1.2M,€5K,1822
7894,214343, D. Moreno,CDM CM,69,69,374,1 ★,70,40,57,62,66,79,€1.2M,€2K,1717
